province,date,industry,labour_val,employment_val,average_hourly_wage,employment_rate,min_wage,retail_sales,cpi,population
Quebec,2024/8/1,"Total, all industries",4889.6,4083.2,33.82,0.8350785340314135,15.75,15118060,157.7,8995474
Quebec,2024/9/1,"Total, all industries",4844.1,4100.4,34.23,0.846473029045643,15.75,15192136,157.4,8995474
Quebec,2024/10/1,"Total, all industries",4870.7,4096.7,34.17,0.8410906029934095,15.75,15327795,157.9,9038268
Quebec,2024/11/1,"Total, all industries",4895,4116.1,34.1,0.8408784473953014,15.75,15302483,157.8,9038268
Quebec,2024/12/1,"Total, all industries",4865.4,4098.3,34.3,0.8423356764089285,15.75,15846569,157.5,9038268
Quebec,2025/1/1,"Total, all industries",4853.2,4036,34.63,0.8316162531937691,15.75,15417535,157.6,9043463
Quebec,2025/2/1,"Total, all industries",4848.1,4059.3,34.69,0.8372970854561581,15.75,15225881,158.6,9043463
Quebec,2025/3/1,"Total, all industries",4885.2,4067.2,34.54,0.8325554736755916,15.75,15450837,159.7,9043463
Quebec,2025/4/1,"Total, all industries",4916.8,4084.8,34.68,0.8307842499186463,15.75,15527303,160.4,9041123
Quebec,2025/5/1,"Total, all industries",4941.1,4165,34.77,0.8429297120074477,16.1,15493907,160.9,9041123
Quebec,2025/6/1,"Total, all industries",5031.2,4232.7,34.54,0.8412903482270632,16.1,15511370,161,9041123
Quebec,2025/7/1,"Total, all industries",4960.7,4188.7,34.78,0.8443768016610559,16.1,15576628,161.6,9058297
Quebec,2025/8/1,"Total, all industries",5000.3,4181.6,35.07,0.8362698238105714,16.1,15852022,161.9,9058297
Quebec,2025/9/1,"Total, all industries",4912.9,4150.1,35.55,0.844735288729671,16.1,,162.6,9058297
Quebec,2022/1/1,Transportation and warehousing,,,,,13.5,,,
Quebec,2022/2/1,Transportation and warehousing,,,,,13.5,,,
Quebec,2022/3/1,Transportation and warehousing,,,,,13.5,,,
Quebec,2022/4/1,Transportation and warehousing,,,,,13.5,,,
Quebec,2022/5/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2022/6/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2022/7/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2022/8/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2022/9/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2022/10/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2022/11/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2022/12/1,Transportation and warehousing,,,,,14.25,,,
Quebec,2023/1/1,Transportation and warehousing,222,181.8,29.49,0.818918918918919,14.25,14649667,149.9,8742975
Quebec,2023/2/1,Transportation and warehousing,227.5,182.7,29.21,0.803076923076923,14.25,14751498,150.6,8742975
Quebec,2023/3/1,Transportation and warehousing,225.4,177.8,30.01,0.7888198757763976,14.25,14668826,151.3,8742975
Quebec,2023/4/1,Transportation and warehousing,223.4,179.2,30.19,0.802148612354521,14.25,14611776,152.5,8772140
Quebec,2023/5/1,Transportation and warehousing,229.7,192.1,29.8,0.8363082281236396,15.25,14400285,153.5,8772140
Quebec,2023/6/1,Transportation and warehousing,236,197.5,28.68,0.836864406779661,15.25,14688951,154.1,8772140
Quebec,2023/7/1,Transportation and warehousing,228.2,183.9,29.49,0.8058720420683612,15.25,14855393,154.4,8821696
Quebec,2023/8/1,Transportation and warehousing,224.8,178.5,31.1,0.7940391459074733,15.25,14797177,155.4,8821696
Quebec,2023/9/1,Transportation and warehousing,217.8,172.2,31.03,0.7906336088154269,15.25,14947024,155.4,8821696
Quebec,2023/10/1,Transportation and warehousing,217.7,173.3,30.42,0.7960496095544328,15.25,14989091,155.4,8882501
Quebec,2023/11/1,Transportation and warehousing,220.3,177.9,29.79,0.8075351793009532,15.25,14947378,155.5,8882501
Quebec,2023/12/1,Transportation and warehousing,222.7,183.8,30.86,0.8253255500673553,15.25,14773279,155,8882501
Quebec,2024/1/1,Transportation and warehousing,231.1,192.3,30.91,0.8321073128515795,15.25,14778250,154.8,8909038
Quebec,2024/2/1,Transportation and warehousing,239.7,200.2,30.96,0.8352106800166875,15.25,14802352,155.5,8909038
Quebec,2024/3/1,Transportation and warehousing,235,192.7,31.19,0.82,15.25,14786877,156.7,8909038
Quebec,2024/4/1,Transportation and warehousing,230.8,191.2,30.66,0.8284228769497399,15.25,15009915,157,8945468
Quebec,2024/5/1,Transportation and warehousing,231.6,185.8,31.64,0.802245250431779,15.75,14812545,158.2,8945468
Quebec,2024/6/1,Transportation and warehousing,232.5,183,31.74,0.7870967741935484,15.75,14784594,157.5,8945468
Quebec,2024/7/1,Transportation and warehousing,234.4,182.6,30.89,0.7790102389078498,15.75,15035641,157.9,8995474
Quebec,2024/8/1,Transportation and warehousing,232.8,177.3,31.44,0.7615979381443299,15.75,15118060,157.7,8995474
Quebec,2024/9/1,Transportation and warehousing,233.6,188,32.59,0.8047945205479452,15.75,15192136,157.4,8995474
Quebec,2024/10/1,Transportation and warehousing,238.7,196.2,31.4,0.82195224130708,15.75,15327795,157.9,9038268
Quebec,2024/11/1,Transportation and warehousing,231,181.1,31.65,0.783982683982684,15.75,15302483,157.8,9038268
Quebec,2024/12/1,Transportation and warehousing,237.8,181.9,32.66,0.764928511354079,15.75,15846569,157.5,9038268
Quebec,2025/1/1,Transportation and warehousing,234,185.8,32.57,0.7940170940170941,15.75,15417535,157.6,9043463
Quebec,2025/2/1,Transportation and warehousing,225.9,183.3,31.37,0.8114209827357238,15.75,15225881,158.6,9043463
Quebec,2025/3/1,Transportation and warehousing,228.5,185.3,30.23,0.8109409190371992,15.75,15450837,159.7,9043463
Quebec,2025/4/1,Transportation and warehousing,241.2,187.3,30.7,0.7765339966832505,15.75,15527303,160.4,9041123
Quebec,2025/5/1,Transportation and warehousing,236.2,192.7,31.12,0.8158340389500424,16.1,15493907,160.9,9041123
Quebec,2025/6/1,Transportation and warehousing,236.7,199.7,30.44,0.8436839881706801,16.1,15511370,161,9041123
Quebec,2025/7/1,Transportation and warehousing,236,188.4,31.93,0.7983050847457628,16.1,15576628,161.6,9058297
Quebec,2025/8/1,Transportation and warehousing,229.4,188.4,31.39,0.8212728857890148,16.1,15852022,161.9,9058297
Quebec,2025/9/1,Transportation and warehousing,232.6,192.9,32.1,0.8293207222699914,16.1,,162.6,9058297
Quebec,2022/1/1,Utilities,,,,,13.5,,,
Quebec,2022/2/1,Utilities,,,,,13.5,,,
Quebec,2022/3/1,Utilities,,,,,13.5,,,
Quebec,2022/4/1,Utilities,,,,,13.5,,,
Quebec,2022/5/1,Utilities,,,,,14.25,,,
Quebec,2022/6/1,Utilities,,,,,14.25,,,
Quebec,2022/7/1,Utilities,,,,,14.25,,,
Quebec,2022/8/1,Utilities,,,,,14.25,,,
Quebec,2022/9/1,Utilities,,,,,14.25,,,
Quebec,2022/10/1,Utilities,,,,,14.25,,,
Quebec,2022/11/1,Utilities,,,,,14.25,,,
Quebec,2022/12/1,Utilities,,,,,14.25,,,
Quebec,2023/1/1,Utilities,32.8,32.7,53.18,0.9969512195121952,14.25,14649667,149.9,8742975
Quebec,2023/2/1,Utilities,35.1,34.5,50.23,0.9829059829059827,14.25,14751498,150.6,8742975
Quebec,2023/3/1,Utilities,33.4,33.1,52.3,0.9910179640718564,14.25,14668826,151.3,8742975
Quebec,2023/4/1,Utilities,34.6,34.1,52.89,0.9855491329479767,14.25,14611776,152.5,8772140
Quebec,2023/5/1,Utilities,32.2,32.1,51.22,0.996894409937888,15.25,14400285,153.5,8772140
Quebec,2023/6/1,Utilities,30.9,30.3,51.28,0.9805825242718448,15.25,14688951,154.1,8772140
Quebec,2023/7/1,Utilities,31.2,31,52.85,0.9935897435897436,15.25,14855393,154.4,8821696
Quebec,2023/8/1,Utilities,30.8,30.8,51.86,1,15.25,14797177,155.4,8821696
Quebec,2023/9/1,Utilities,29.7,29.7,51.39,1,15.25,14947024,155.4,8821696
Quebec,2023/10/1,Utilities,30,30,51.98,1,15.25,14989091,155.4,8882501
Quebec,2023/11/1,Utilities,29.7,29.7,52.7,1,15.25,14947378,155.5,8882501
Quebec,2023/12/1,Utilities,34,34,52.97,1,15.25,14773279,155,8882501
Quebec,2024/1/1,Utilities,33.2,33.2,52.32,1,15.25,14778250,154.8,8909038
Quebec,2024/2/1,Utilities,34.7,34.3,53.22,0.988472622478386,15.25,14802352,155.5,8909038
Quebec,2024/3/1,Utilities,35,34.7,52.19,0.9914285714285715,15.25,14786877,156.7,8909038
Quebec,2024/4/1,Utilities,33.8,33.2,50.01,0.9822485207100592,15.25,15009915,157,8945468
Quebec,2024/5/1,Utilities,33.7,33.6,51.73,0.9970326409495548,15.75,14812545,158.2,8945468
Quebec,2024/6/1,Utilities,29.5,29.4,56.55,0.9966101694915254,15.75,14784594,157.5,8945468
Quebec,2024/7/1,Utilities,28.9,28.5,53.76,0.986159169550173,15.75,15035641,157.9,8995474
Quebec,2024/8/1,Utilities,28.4,28.2,53.82,0.9929577464788732,15.75,15118060,157.7,8995474
Quebec,2024/9/1,Utilities,27.2,27.2,52.97,1,15.75,15192136,157.4,8995474
Quebec,2024/10/1,Utilities,27.5,27.5,52.66,1,15.75,15327795,157.9,9038268
Quebec,2024/11/1,Utilities,27.7,26.4,53.12,0.9530685920577616,15.75,15302483,157.8,9038268
Quebec,2024/12/1,Utilities,30,30,51.33,1,15.75,15846569,157.5,9038268
Quebec,2025/1/1,Utilities,29.7,28.7,56.95,0.9663299663299664,15.75,15417535,157.6,9043463
Quebec,2025/2/1,Utilities,30.9,29.5,56.26,0.9546925566343044,15.75,15225881,158.6,9043463
Quebec,2025/3/1,Utilities,30.4,30.1,55.47,0.9901315789473684,15.75,15450837,159.7,9043463
Quebec,2025/4/1,Utilities,29.4,29.2,53.74,0.9931972789115646,15.75,15527303,160.4,9041123
Quebec,2025/5/1,Utilities,34.5,34.3,56.43,0.9942028985507244,16.1,15493907,160.9,9041123
Quebec,2025/6/1,Utilities,33.6,33.2,55.14,0.988095238095238,16.1,15511370,161,9041123
Quebec,2025/7/1,Utilities,34.7,34.7,54.13,1,16.1,15576628,161.6,9058297
Quebec,2025/8/1,Utilities,34.2,34.2,53.26,1,16.1,15852022,161.9,9058297
Quebec,2025/9/1,Utilities,36.1,36,54.73,0.9972299168975068,16.1,,162.6,9058297
Quebec,2022/1/1,Wholesale and retail trade,,,,,13.5,,,
Quebec,2022/2/1,Wholesale and retail trade,,,,,13.5,,,
Quebec,2022/3/1,Wholesale and retail trade,,,,,13.5,,,
Quebec,2022/4/1,Wholesale and retail trade,,,,,13.5,,,
Quebec,2022/5/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2022/6/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2022/7/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2022/8/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2022/9/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2022/10/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2022/11/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2022/12/1,Wholesale and retail trade,,,,,14.25,,,
Quebec,2023/1/1,Wholesale and retail trade,665.3,612.4,25.18,0.9204869983466106,14.25,14649667,149.9,8742975
Quebec,2023/2/1,Wholesale and retail trade,660.9,596.4,25.44,0.902405810258738,14.25,14751498,150.6,8742975
Quebec,2023/3/1,Wholesale and retail trade,660.3,598.7,24.29,0.906709071634106,14.25,14668826,151.3,8742975
Quebec,2023/4/1,Wholesale and retail trade,671.4,613,24.8,0.9130175752159668,14.25,14611776,152.5,8772140
Quebec,2023/5/1,Wholesale and retail trade,685,624,24.63,0.910948905109489,15.25,14400285,153.5,8772140
Quebec,2023/6/1,Wholesale and retail trade,693.8,624.8,24.56,0.9005477082732776,15.25,14688951,154.1,8772140
Quebec,2023/7/1,Wholesale and retail trade,719.3,640.1,24.79,0.8898929514806062,15.25,14855393,154.4,8821696
Quebec,2023/8/1,Wholesale and retail trade,690.9,617.3,24.89,0.8934722825300333,15.25,14797177,155.4,8821696
Quebec,2023/9/1,Wholesale and retail trade,703.9,634.2,25.24,0.9009802528768291,15.25,14947024,155.4,8821696
Quebec,2023/10/1,Wholesale and retail trade,703.3,630.9,24.93,0.8970567325465663,15.25,14989091,155.4,8882501
Quebec,2023/11/1,Wholesale and retail trade,700.3,630,25,0.8996144509495931,15.25,14947378,155.5,8882501
Quebec,2023/12/1,Wholesale and retail trade,689,613.9,24.97,0.8910014513788098,15.25,14773279,155,8882501
Quebec,2024/1/1,Wholesale and retail trade,691.7,615.7,25.57,0.8901257770709845,15.25,14778250,154.8,8909038
Quebec,2024/2/1,Wholesale and retail trade,675.2,602.4,25.91,0.8921800947867298,15.25,14802352,155.5,8909038
Quebec,2024/3/1,Wholesale and retail trade,673.7,599.4,25.37,0.8897135223393201,15.25,14786877,156.7,8909038
Quebec,2024/4/1,Wholesale and retail trade,695,619.1,25.83,0.8907913669064749,15.25,15009915,157,8945468
Quebec,2024/5/1,Wholesale and retail trade,686.6,616.4,26.28,0.8977570637926011,15.75,14812545,158.2,8945468
Quebec,2024/6/1,Wholesale and retail trade,678.5,607.1,26.31,0.8947678703021371,15.75,14784594,157.5,8945468
Quebec,2024/7/1,Wholesale and retail trade,653.7,592.8,26.2,0.9068379990821476,15.75,15035641,157.9,8995474
Quebec,2024/8/1,Wholesale and retail trade,662.8,596.6,26.21,0.9001207000603502,15.75,15118060,157.7,8995474
Quebec,2024/9/1,Wholesale and retail trade,661.9,596.9,26.81,0.9017978546608248,15.75,15192136,157.4,8995474
Quebec,2024/10/1,Wholesale and retail trade,670.1,601.4,26.8,0.8974779883599462,15.75,15327795,157.9,9038268
Quebec,2024/11/1,Wholesale and retail trade,673.1,606,26.18,0.9003119893032239,15.75,15302483,157.8,9038268
Quebec,2024/12/1,Wholesale and retail trade,681.5,614.1,26,0.9011005135730008,15.75,15846569,157.5,9038268
Quebec,2025/1/1,Wholesale and retail trade,669.5,603.8,25.83,0.901867064973861,15.75,15417535,157.6,9043463
Quebec,2025/2/1,Wholesale and retail trade,695,613.5,25.74,0.8827338129496403,15.75,15225881,158.6,9043463
Quebec,2025/3/1,Wholesale and retail trade,669.1,597.4,25.36,0.8928411298759527,15.75,15450837,159.7,9043463
Quebec,2025/4/1,Wholesale and retail trade,665,604.1,26.04,0.908421052631579,15.75,15527303,160.4,9041123
Quebec,2025/5/1,Wholesale and retail trade,684.7,618,25.95,0.9025850737549292,16.1,15493907,160.9,9041123
Quebec,2025/6/1,Wholesale and retail trade,697.4,624,26.3,0.8947519357613996,16.1,15511370,161,9041123
Quebec,2025/7/1,Wholesale and retail trade,710.8,638.8,26.77,0.8987056837366347,16.1,15576628,161.6,9058297
Quebec,2025/8/1,Wholesale and retail trade,704.2,637.7,26.85,0.9055666003976144,16.1,15852022,161.9,9058297
Quebec,2025/9/1,Wholesale and retail trade,713,640.3,26.78,0.8980364656381487,16.1,,162.6,9058297
Saskatchewan,2022/1/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/2/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/3/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/4/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/5/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/6/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/7/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/8/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/9/1,Accommodation and food services,,,,,11.81,,,
Saskatchewan,2022/10/1,Accommodation and food services,,,,,13,,,
Saskatchewan,2022/11/1,Accommodation and food services,,,,,13,,,
Saskatchewan,2022/12/1,Accommodation and food services,,,,,13,,,
Saskatchewan,2023/1/1,Accommodation and food services,30.9,26.5,15.89,0.8576051779935275,13,2157348,156.7,1195840
Saskatchewan,2023/2/1,Accommodation and food services,32.2,28.3,16.21,0.8788819875776397,13,2035345,157.6,1195840
Saskatchewan,2023/3/1,Accommodation and food services,31.8,26.3,16.05,0.8270440251572327,13,2070385,158.8,1195840
Saskatchewan,2023/4/1,Accommodation and food services,31,26.5,15.99,0.8548387096774194,13,2050852,160.4,1201624
Saskatchewan,2023/5/1,Accommodation and food services,32.1,28.7,17.51,0.8940809968847352,13,2034091,160.4,1201624
Saskatchewan,2023/6/1,Accommodation and food services,34.5,29.4,16.34,0.8521739130434782,13,2082750,160.5,1201624
Saskatchewan,2023/7/1,Accommodation and food services,36.4,29.3,16.73,0.804945054945055,13,2060290,161.1,1210257
Saskatchewan,2023/8/1,Accommodation and food services,35.2,30.5,16.15,0.8664772727272727,13,2087323,161.6,1210257
Saskatchewan,2023/9/1,Accommodation and food services,31.8,27.9,16.28,0.8773584905660377,13,2146006,161.2,1210257
Saskatchewan,2023/10/1,Accommodation and food services,29.8,27.2,16.07,0.9127516778523488,13,2249660,160.6,1222152
Saskatchewan,2023/11/1,Accommodation and food services,31.6,28.6,16.28,0.9050632911392406,13,2097789,160.6,1222152
Saskatchewan,2023/12/1,Accommodation and food services,30.2,28.1,16.45,0.9304635761589404,13,2109309,159.9,1222152
Saskatchewan,2024/1/1,Accommodation and food services,30.6,28.5,17.15,0.9313725490196078,13,2084336,159.7,1230316
Saskatchewan,2024/2/1,Accommodation and food services,31.1,29.1,17.05,0.9356913183279744,13,2108113,160.3,1230316
Saskatchewan,2024/3/1,Accommodation and food services,31.2,29,17.02,0.9294871794871796,13,2056990,161.2,1230316
Saskatchewan,2024/4/1,Accommodation and food services,33.9,30.7,17.59,0.9056047197640118,13,2161211,162,1238591
Saskatchewan,2024/5/1,Accommodation and food services,35.1,32.4,17.35,0.923076923076923,13,2121984,162.8,1238591
Saskatchewan,2024/6/1,Accommodation and food services,35.6,32.8,17.36,0.9213483146067416,13,2107721,162.8,1238591
Saskatchewan,2024/7/1,Accommodation and food services,35.5,31.4,16.79,0.8845070422535211,13,2209739,163.6,1247868
Saskatchewan,2024/8/1,Accommodation and food services,33.5,28.4,18.47,0.8477611940298507,13,2154778,163.4,1247868
Saskatchewan,2024/9/1,Accommodation and food services,34.9,29.5,17.65,0.845272206303725,13,2161744,162.3,1247868
Saskatchewan,2024/10/1,Accommodation and food services,35.1,31.3,17.74,0.8917378917378918,15,2160792,163.1,1256983
Saskatchewan,2024/11/1,Accommodation and food services,33.7,30.5,17.25,0.9050445103857566,15,2169604,163.2,1256983
Saskatchewan,2024/12/1,Accommodation and food services,31.9,28.6,17.3,0.8965517241379312,15,2201418,162.8,1256983
Saskatchewan,2025/1/1,Accommodation and food services,31.9,27.8,17.69,0.871473354231975,15,2236200,163.5,1261524
Saskatchewan,2025/2/1,Accommodation and food services,32.5,29.5,17.62,0.9076923076923076,15,2235775,165.2,1261524
Saskatchewan,2025/3/1,Accommodation and food services,34,30.3,18.03,0.8911764705882353,15,2215667,165.2,1261524
Saskatchewan,2025/4/1,Accommodation and food services,33.7,30,17.66,0.890207715133531,15,2252227,165,1264537
Saskatchewan,2025/5/1,Accommodation and food services,35.2,31,17.77,0.8806818181818181,15,2238096,165.4,1264537
Saskatchewan,2025/6/1,Accommodation and food services,34.3,30.9,18.14,0.9008746355685132,15,2197669,165.5,1264537
Saskatchewan,2025/7/1,Accommodation and food services,35.4,32.4,18.04,0.9152542372881356,15,2196955,165.9,1266959
Saskatchewan,2025/8/1,Accommodation and food services,36.1,32.8,18.67,0.9085872576177284,15,2196049,166.2,1266959
Saskatchewan,2025/9/1,Accommodation and food services,34.9,30.2,18.36,0.8653295128939829,15,,166.5,1266959
Saskatchewan,2022/1/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/2/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/3/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/4/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/5/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/6/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/7/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/8/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/9/1,Agriculture,,,,,11.81,,,
Saskatchewan,2022/10/1,Agriculture,,,,,13,,,
Saskatchewan,2022/11/1,Agriculture,,,,,13,,,
Saskatchewan,2022/12/1,Agriculture,,,,,13,,,
Saskatchewan,2023/1/1,Agriculture,29.1,8.7,24.46,0.2989690721649484,13,2157348,156.7,1195840
Saskatchewan,2023/2/1,Agriculture,27.1,8.7,24.08,0.3210332103321033,13,2035345,157.6,1195840
Saskatchewan,2023/3/1,Agriculture,26.5,9.4,24.37,0.3547169811320755,13,2070385,158.8,1195840
Saskatchewan,2023/4/1,Agriculture,27.1,10.5,26.38,0.3874538745387453,13,2050852,160.4,1201624
Saskatchewan,2023/5/1,Agriculture,27.1,9.6,26.09,0.3542435424354243,13,2034091,160.4,1201624
Saskatchewan,2023/6/1,Agriculture,26,9.4,29.35,0.3615384615384615,13,2082750,160.5,1201624
Saskatchewan,2023/7/1,Agriculture,26.2,11,29.06,0.4198473282442748,13,2060290,161.1,1210257
Saskatchewan,2023/8/1,Agriculture,26.4,8.9,28.87,0.3371212121212121,13,2087323,161.6,1210257
Saskatchewan,2023/9/1,Agriculture,26.9,9.3,27.26,0.3457249070631971,13,2146006,161.2,1210257
Saskatchewan,2023/10/1,Agriculture,25.7,8.5,26.75,0.3307392996108949,13,2249660,160.6,1222152
Saskatchewan,2023/11/1,Agriculture,25.5,9.1,29.53,0.3568627450980392,13,2097789,160.6,1222152
Saskatchewan,2023/12/1,Agriculture,25.4,8.6,27.82,0.3385826771653543,13,2109309,159.9,1222152
Saskatchewan,2024/1/1,Agriculture,23.6,8,27.86,0.3389830508474576,13,2084336,159.7,1230316
Saskatchewan,2024/2/1,Agriculture,23.8,6.5,31.67,0.2731092436974789,13,2108113,160.3,1230316
Saskatchewan,2024/3/1,Agriculture,24.9,7.5,30.45,0.3012048192771084,13,2056990,161.2,1230316
Saskatchewan,2024/4/1,Agriculture,25.4,6,30.1,0.2362204724409449,13,2161211,162,1238591
Saskatchewan,2024/5/1,Agriculture,28.5,8.5,25.19,0.2982456140350877,13,2121984,162.8,1238591
Saskatchewan,2024/6/1,Agriculture,28.5,8.3,26.42,0.2912280701754386,13,2107721,162.8,1238591
Saskatchewan,2024/7/1,Agriculture,29.8,9.3,31.44,0.3120805369127516,13,2209739,163.6,1247868
Saskatchewan,2024/8/1,Agriculture,30.9,9.7,26.15,0.313915857605178,13,2154778,163.4,1247868
Saskatchewan,2024/9/1,Agriculture,31.3,11.1,27.28,0.3546325878594249,13,2161744,162.3,1247868
Saskatchewan,2024/10/1,Agriculture,30.7,12.3,28.67,0.4006514657980456,15,2160792,163.1,1256983
Saskatchewan,2024/11/1,Agriculture,27.1,10.2,29.4,0.3763837638376383,15,2169604,163.2,1256983
Saskatchewan,2024/12/1,Agriculture,27.6,8.7,28.82,0.3152173913043478,15,2201418,162.8,1256983
Saskatchewan,2025/1/1,Agriculture,27.3,10.3,28.84,0.3772893772893773,15,2236200,163.5,1261524
Saskatchewan,2025/2/1,Agriculture,27.3,9.3,29.21,0.3406593406593406,15,2235775,165.2,1261524
Saskatchewan,2025/3/1,Agriculture,26.1,8.9,27.89,0.3409961685823754,15,2215667,165.2,1261524
Saskatchewan,2025/4/1,Agriculture,28,9.4,26.02,0.3357142857142857,15,2252227,165,1264537
Saskatchewan,2025/5/1,Agriculture,30.7,11.8,26.96,0.3843648208469056,15,2238096,165.4,1264537
Saskatchewan,2025/6/1,Agriculture,29.5,9.5,26.5,0.3220338983050847,15,2197669,165.5,1264537
Saskatchewan,2025/7/1,Agriculture,30.8,9.8,26.82,0.3181818181818182,15,2196955,165.9,1266959
Saskatchewan,2025/8/1,Agriculture,31,11.3,28.73,0.3645161290322581,15,2196049,166.2,1266959
Saskatchewan,2025/9/1,Agriculture,31.5,10.8,28.94,0.3428571428571428,15,,166.5,1266959
Saskatchewan,2022/1/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/2/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/3/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/4/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/5/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/6/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/7/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/8/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/9/1,"Business, building and other support services",,,,,11.81,,,
Saskatchewan,2022/10/1,"Business, building and other support services",,,,,13,,,
Saskatchewan,2022/11/1,"Business, building and other support services",,,,,13,,,
Saskatchewan,2022/12/1,"Business, building and other support services",,,,,13,,,
Saskatchewan,2023/1/1,"Business, building and other support services",12.7,8.3,23.35,0.6535433070866142,13,2157348,156.7,1195840
Saskatchewan,2023/2/1,"Business, building and other support services",12.2,7.2,22.79,0.5901639344262296,13,2035345,157.6,1195840
Saskatchewan,2023/3/1,"Business, building and other support services",12.4,7.2,24.14,0.5806451612903226,13,2070385,158.8,1195840
Saskatchewan,2023/4/1,"Business, building and other support services",12.9,7.3,22.89,0.5658914728682171,13,2050852,160.4,1201624
Saskatchewan,2023/5/1,"Business, building and other support services",15.2,9.6,24.05,0.631578947368421,13,2034091,160.4,1201624
Saskatchewan,2023/6/1,"Business, building and other support services",15.2,9.3,22.93,0.611842105263158,13,2082750,160.5,1201624
Saskatchewan,2023/7/1,"Business, building and other support services",15.3,10.6,23.21,0.6928104575163399,13,2060290,161.1,1210257
Saskatchewan,2023/8/1,"Business, building and other support services",16.2,9.5,22.55,0.5864197530864198,13,2087323,161.6,1210257
Saskatchewan,2023/9/1,"Business, building and other support services",17.2,11,23.79,0.6395348837209303,13,2146006,161.2,1210257
Saskatchewan,2023/10/1,"Business, building and other support services",16.7,11.2,24.88,0.6706586826347305,13,2249660,160.6,1222152
Saskatchewan,2023/11/1,"Business, building and other support services",16.4,11.4,26.89,0.6951219512195123,13,2097789,160.6,1222152
Saskatchewan,2023/12/1,"Business, building and other support services",15.5,10.1,27.19,0.6516129032258065,13,2109309,159.9,1222152
Saskatchewan,2024/1/1,"Business, building and other support services",15.1,10.4,26.64,0.6887417218543047,13,2084336,159.7,1230316
Saskatchewan,2024/2/1,"Business, building and other support services",15.2,11.4,26.56,0.7500000000000001,13,2108113,160.3,1230316
Saskatchewan,2024/3/1,"Business, building and other support services",15.7,11.6,25.3,0.7388535031847134,13,2056990,161.2,1230316
Saskatchewan,2024/4/1,"Business, building and other support services",15.5,11.3,24.28,0.7290322580645162,13,2161211,162,1238591
Saskatchewan,2024/5/1,"Business, building and other support services",15.6,9.7,24.61,0.6217948717948718,13,2121984,162.8,1238591
Saskatchewan,2024/6/1,"Business, building and other support services",14.3,10.2,24.57,0.7132867132867132,13,2107721,162.8,1238591
Saskatchewan,2024/7/1,"Business, building and other support services",15.1,10.2,24.68,0.6754966887417219,13,2209739,163.6,1247868
Saskatchewan,2024/8/1,"Business, building and other support services",14.9,9,25.89,0.6040268456375839,13,2154778,163.4,1247868
Saskatchewan,2024/9/1,"Business, building and other support services",13,7.9,24.2,0.6076923076923078,13,2161744,162.3,1247868
Saskatchewan,2024/10/1,"Business, building and other support services",11.6,8.6,25.45,0.7413793103448276,15,2160792,163.1,1256983
Saskatchewan,2024/11/1,"Business, building and other support services",11.5,7.9,24.32,0.6869565217391305,15,2169604,163.2,1256983
Saskatchewan,2024/12/1,"Business, building and other support services",11.3,8.1,22.39,0.7168141592920353,15,2201418,162.8,1256983
Saskatchewan,2025/1/1,"Business, building and other support services",11.7,7.4,23.08,0.6324786324786326,15,2236200,163.5,1261524
